STARTTESTT,COMPONENTID,外延机台,PROBER_RECORD_SID,WAFERQTY,ELE_YIELD,OPERATORID,STARTTESTTIME,ENDTESTTIME,MACHINENO,UPDATETIME,VF1_MIN,VF1_AVG,VF1_MAX,VF1_STD,VF1_YIELD,VF2_MIN,VF2_AVG,VF2_MAX,VF2_STD,VF2_YIELD,VF3_MIN,VF3_AVG,VF3_MAX,VF3_STD,VF3_YIELD,VF4_MIN,VF4_AVG,VF4_MAX,VF4_STD,VF4_YIELD,VF5_MIN,VF5_AVG,VF5_MAX,VF5_STD,VF5_YIELD,VFM2_MIN,VFM2_AVG,VFM2_MAX,VFM2_STD,VFM2_YIELD,DVF_MIN,DVF_AVG,DVF_MAX,DVF_STD,DVF_YIELD,VF_MIN,VF_AVG,VF_MAX,VF_STD,VF_YIELD,VFD_MIN,VFD_AVG,VFD_MAX,VFD_STD,VFD_YIELD,VZ1_MIN,VZ1_AVG,VZ1_MAX,VZ1_STD,VZ1_YIELD,IR1_MIN,IR1_AVG,IR1_MAX,IR1_STD,IR1_YIELD,IR2_MIN,IR2_AVG,IR2_MAX,IR2_STD,IR2_YIELD,LOP1_MIN,LOP1_AVG,LOP1_MAX,LOP1_STD,LOP1_YIELD,LOP2_MIN,LOP2_AVG,LOP2_MAX,LOP2_STD,LOP2_YIELD,LOP3_MIN,LOP3_AVG,LOP3_MAX,LOP3_STD,LOP3_YIELD,LOP4_MIN,LOP4_AVG,LOP4_MAX,LOP4_STD,LOP4_YIELD,LOP5_MIN,LOP5_AVG,LOP5_MAX,LOP5_STD,LOP5_YIELD,WLP1_MIN,WLP1_AVG,WLP1_MAX,WLP1_STD,WLP1_YIELD,WLD1_MIN,WLD1_AVG,WLD1_MAX,WLD1_STD,WLD1_YIELD,WLC1_MIN,WLC1_AVG,WLC1_MAX,WLC1_STD,WLC1_YIELD,HW1_MIN,HW1_AVG,HW1_MAX,HW1_STD,HW1_YIELD,PURITY1_MIN,PURITY1_AVG,PURITY1_MAX,PURITY1_STD,PURITY1_YIELD,WLP2_MIN,WLP2_AVG,WLP2_MAX,WLP2_STD,WLP2_YIELD,WLD2_MIN,WLD2_AVG,WLD2_MAX,WLD2_STD,WLD2_YIELD,ESD_HBM_YIELD,ESD_MM_YIELD
2018/6/8 0:00,X1A0418527CP-01-01,A04,A2018060808025082300000,564960,92.59133,QZ6159,2018/6/8 1:24,2018/6/8 7:41,ABPRBL29,2018/6/8 8:02,2.644,2.99527,4.901,0.04779,98.17474,,,,,,,,,,,1.528,2.31598,2.697,0.02512,98.32024,,,,,,,,,,,,,,,,,,,,,0,0.0064,0.049,0.00123,98.6245,5,53.89262,75.105,2.89057,99.08383,0,0.0006,4.865,0.02451,99.72618,,,,,99.26703,1.0205,3.99591,6.7353,0.30152,99.07958,,,,,,,,,,,,,,,,,,,,,418.81,461.25835,480.36,2.41159,,427.69,465.63786,483.14,2.36858,96.16539,,,,,,15.14,20.36356,27.5,0.6548,100,,,,,,,,,,,,,,,,100,
2018/6/17 0:00,X1A0418606DP-03,A04,A2018061804053426310000,553254,89.61146,QZ5818,2018/6/17 21:58,2018/6/18 3:46,ABPRB K05,2018/6/18 4:05,2.715,2.987,4.752,0.0548,97.99929,,,,,,,,,,,1.513,2.35036,2.698,0.02267,98.03996,,,,,,,,,,,,,,,,,,,,,0,0.00944,0.049,0.0042,97.18881,5.6,51.71271,79.9,2.7477,99.54343,0,0.01038,4,0.09977,99.31966,,,,,99.43751,1.0552,4.2003,5.06168,0.19737,97.35926,,,,,,,,,,,,,,,,,,,,,404.3,462.13487,480.2,2.62578,,407.8,466.19548,481.6,2.34126,93.83755,,,,,,13.2,21.36463,31.1,1.12031,97.8574,,,,,,,,,,,,,,,,100,
2018/6/18 0:00,X1A0418607AP-08-01,A04,A2018061823110648420000,584607,97.47728,QZ5665,2018/6/18 12:19,2018/6/18 22:38,ABPRBG21,2018/6/18 23:11,2.72,2.99429,4.32,0.0339,99.53935,,,,,,,,,,,1.584,2.34169,2.58,0.01471,99.53695,,,,,,,,,,,,,,,,,,,,,0,0.00121,0.026,0.00044,99.99949,14.199,50.42998,79.934,3.11229,99.66353,0,0.0273,5.001,0.03587,99.88881,,,,,99.60195,1.12765,4.20236,4.98106,0.15936,99.8753,,,,,,,,,,,,,,,,,,,,,425.33,462.5598,486.5,1.80171,,432.62,466.38175,487.69,1.87163,97.98942,,,,,,17.09,21.96748,35.83,0.90312,99.98768,,,,,,,,,,,,,,,,100,
2018/6/18 0:00,X1A0418607AP-08-02,A04,A2018061823110648420000,584607,97.47728,QZ5665,2018/6/18 12:19,2018/6/18 22:38,ABPRBG21,2018/6/18 23:11,2.72,2.99429,4.32,0.0339,99.53935,,,,,,,,,,,1.584,2.34169,2.58,0.01471,99.53695,,,,,,,,,,,,,,,,,,,,,0,0.00121,0.026,0.00044,99.99949,14.199,50.42998,79.934,3.11229,99.66353,0,0.0273,5.001,0.03587,99.88881,,,,,99.60195,1.12765,4.20236,4.98106,0.15936,99.8753,,,,,,,,,,,,,,,,,,,,,425.33,462.5598,486.5,1.80171,,432.62,466.38175,487.69,1.87163,97.98942,,,,,,17.09,21.96748,35.83,0.90312,99.98768,,,,,,,,,,,,,,,,100,
2018/6/29 0:00,X1A0418618AP-02,A04,A2018062911184115410000,584751,93.45619,QZ6359,2018/6/29 1:16,2018/6/29 10:59,ABPRBL29,2018/6/29 11:18,2.613,3.01712,4.599,0.04599,98.68149,,,,,,,,,,,1.588,2.30716,2.707,0.02478,98.84583,,,,,,,,,,,,,,,,,,,,,0,0.00668,0.049,0.00097,99.39393,13.472,55.85074,75.204,3.71845,99.57332,0,0.00042,4.989,0.01786,99.78846,,,,,99.51552,1.16133,3.84189,7.10166,0.27804,99.76195,,,,,,,,,,,,,,,,,,,,,424.93,461.20111,476.23,3.04601,,432.26,465.48254,479.35,2.94067,94.82874,,,,,,14.65,20.32029,29.37,0.68352,100,,,,,,,,,,,,,,,,100,
2018/6/29 0:00,X1A0418618AP-02-01,A04,A2018062911184115410000,584751,93.45619,QZ6359,2018/6/29 1:16,2018/6/29 10:59,ABPRBL29,2018/6/29 11:18,2.613,3.01712,4.599,0.04599,98.68149,,,,,,,,,,,1.588,2.30716,2.707,0.02478,98.84583,,,,,,,,,,,,,,,,,,,,,0,0.00668,0.049,0.00097,99.39393,13.472,55.85074,75.204,3.71845,99.57332,0,0.00042,4.989,0.01786,99.78846,,,,,99.51552,1.16133,3.84189,7.10166,0.27804,99.76195,,,,,,,,,,,,,,,,,,,,,424.93,461.20111,476.23,3.04601,,432.26,465.48254,479.35,2.94067,94.82874,,,,,,14.65,20.32029,29.37,0.68352,100,,,,,,,,,,,,,,,,100,
2018/6/29 0:00,X1A0418618AP-02-03,A04,A2018062911184115410000,584751,93.45619,QZ6359,2018/6/29 1:16,2018/6/29 10:59,ABPRBL29,2018/6/29 11:18,2.613,3.01712,4.599,0.04599,98.68149,,,,,,,,,,,1.588,2.30716,2.707,0.02478,98.84583,,,,,,,,,,,,,,,,,,,,,0,0.00668,0.049,0.00097,99.39393,13.472,55.85074,75.204,3.71845,99.57332,0,0.00042,4.989,0.01786,99.78846,,,,,99.51552,1.16133,3.84189,7.10166,0.27804,99.76195,,,,,,,,,,,,,,,,,,,,,424.93,461.20111,476.23,3.04601,,432.26,465.48254,479.35,2.94067,94.82874,,,,,,14.65,20.32029,29.37,0.68352,100,,,,,,,,,,,,,,,,100,
2018/7/2 0:00,X1A0418622DP-13-02,A04,A2018070307334455420000,562176,97.74821,QZ6782,2018/7/2 21:24,2018/7/3 6:59,ABPRBV20,2018/7/3 7:33,2.713,3.0423,4.987,0.03642,98.97328,,,,,,,,,,,1.528,2.3507,2.625,0.01362,99.00156,,,,,,,,,,,,,,,,,,,,,0,0.00128,0.036,0.00048,99.99751,14.258,48.38456,69.05,3.56687,99.66683,0,0.02025,4.941,0.03961,99.85094,,,,,99.56864,3.48501,4.21298,5.3117,0.11902,100,,,,,,,,,,,,,,,,,,,,,439.73,464.30463,469.92,2.02481,,444.34,467.55201,472.51,1.85014,98.84253,,,,,,16.32,22.21891,26.23,0.7934,100,,,,,,,,,,,,,,,,100,
2018/7/5 0:00,X1A0418625BP-02-02,A04,A2018070600334907250000,581247,93.07506,QZ6315,2018/7/5 13:03,2018/7/6 0:06,ABPRBB29,2018/7/6 0:33,2.673,3.03945,4.827,0.03978,99.15131,,,,,,,,,,,1.536,2.36362,2.654,0.02034,99.0443,,,,,,,,,,,,,,,,,,,,,0,0.00114,0.02,0.00037,,5.153,52.39828,73.486,2.62879,99.45565,0,0.00116,4.904,0.05464,99.76946,,,,,99.34606,3.75544,4.01352,4.90861,0.11256,100,,,,,,,,,,,,,,,,,,,,,447.31,460.70884,464.74,2.31806,,451.99,465.25889,469.18,2.36473,94.1192,,,,,,15.13,20.32199,22.32,1.12418,100,,,,,,,,,,,,,,,,100,
2018/7/11 0:00,X1A0418626EP-01-01,A04,A2018071202433770120000,562352,95.7347,QZ6656,2018/7/11 20:12,2018/7/12 2:23,ABPRBY22,2018/7/12 2:43,2.721,3.01488,4.715,0.04415,98.97502,,,,,,,,,,,1.615,2.34812,2.645,0.01971,98.89695,,,,,,,,,,,,,,,,,,,,,0,0.00663,0.048,0.00084,100,13.882,55.17313,77.9,3.0617,99.19072,0,0.00178,4.996,0.04346,99.737,,,,,99.06695,2.24918,4.1532,4.88003,0.15278,99.9431,,,,,,,,,,,,,,,,,,,,,428.07,459.10041,470.68,2.29217,,437.86,466.85552,478.04,2.39353,96.78209,,,,,,15.98,22.26483,29.06,0.88935,100,,,,,,,,,,,,,,,,100,
2018/7/11 0:00,X1A0418626EP-01-02,A04,A2018071202433770120000,562352,95.7347,QZ6656,2018/7/11 20:12,2018/7/12 2:23,ABPRBY22,2018/7/12 2:43,2.721,3.01488,4.715,0.04415,98.97502,,,,,,,,,,,1.615,2.34812,2.645,0.01971,98.89695,,,,,,,,,,,,,,,,,,,,,0,0.00663,0.048,0.00084,100,13.882,55.17313,77.9,3.0617,99.19072,0,0.00178,4.996,0.04346,99.737,,,,,99.06695,2.24918,4.1532,4.88003,0.15278,99.9431,,,,,,,,,,,,,,,,,,,,,428.07,459.10041,470.68,2.29217,,437.86,466.85552,478.04,2.39353,96.78209,,,,,,15.98,22.26483,29.06,0.88935,100,,,,,,,,,,,,,,,,100,
2018/7/11 0:00,X1A0418626EP-02,A04,A2018071203495559390000,577564,96.19332,QZ6786,2018/7/11 15:06,2018/7/12 3:10,ABPRBS29,2018/7/12 3:49,2.75,3.02192,4.984,0.04547,99.53339,,,,,,,,,,,1.593,2.35242,2.612,0.01687,99.49703,,,,,,,,,,,,,,,,,,,,,0,0.00128,0.033,0.00046,100,5.72,52.86447,76.228,2.68979,99.73977,0,0.00077,4.997,0.04038,99.88763,,,,,99.61476,2.69106,4.14367,8.18441,0.17807,99.95516,,,,,,,,,,,,,,,,,,,,,431.72,460.89421,471.78,2.31642,,438.4,466.15187,475.86,2.26913,96.62877,,,,,,14.48,21.14164,25.96,0.80997,100,,,,,,,,,,,,,,,,100,
2018/7/11 0:00,X1A0418626EP-02-01,A04,A2018071203495559390000,577564,96.19332,QZ6786,2018/7/11 15:06,2018/7/12 3:10,ABPRBS29,2018/7/12 3:49,2.75,3.02192,4.984,0.04547,99.53339,,,,,,,,,,,1.593,2.35242,2.612,0.01687,99.49703,,,,,,,,,,,,,,,,,,,,,0,0.00128,0.033,0.00046,100,5.72,52.86447,76.228,2.68979,99.73977,0,0.00077,4.997,0.04038,99.88763,,,,,99.61476,2.69106,4.14367,8.18441,0.17807,99.95516,,,,,,,,,,,,,,,,,,,,,431.72,460.89421,471.78,2.31642,,438.4,466.15187,475.86,2.26913,96.62877,,,,,,14.48,21.14164,25.96,0.80997,100,,,,,,,,,,,,,,,,100,
2018/7/11 0:00,X1A0418626EP-02-02,A04,A2018071203495559390000,577564,96.19332,QZ6786,2018/7/11 15:06,2018/7/12 3:10,ABPRBS29,2018/7/12 3:49,2.75,3.02192,4.984,0.04547,99.53339,,,,,,,,,,,1.593,2.35242,2.612,0.01687,99.49703,,,,,,,,,,,,,,,,,,,,,0,0.00128,0.033,0.00046,100,5.72,52.86447,76.228,2.68979,99.73977,0,0.00077,4.997,0.04038,99.88763,,,,,99.61476,2.69106,4.14367,8.18441,0.17807,99.95516,,,,,,,,,,,,,,,,,,,,,431.72,460.89421,471.78,2.31642,,438.4,466.15187,475.86,2.26913,96.62877,,,,,,14.48,21.14164,25.96,0.80997,100,,,,,,,,,,,,,,,,100,
2018/8/13 0:00,X1A0418802BY-08-02,A04,A2018081404375830120000,580554,97.13825,QZ6920,2018/8/13 21:56,2018/8/14 4:36,ABPRBY21,2018/8/14 4:37,2.775,3.01196,4.941,0.04662,99.28792,,,,,,,,,,,1.534,2.3445,2.7,0.01394,99.29602,,,,,,,,,,,,,,,,,,,,,0,0,0,0,100,12.768,50.54424,78.064,4.04976,99.56421,0,0.00136,0.274,0.00576,99.89751,,,,,99.75007,1.02152,4.41692,5.10148,0.18532,99.94764,,,,,,,,,,,,,,,,,,,,,432.42,463.66575,471.25,2.04573,99.99724,438.53,467.2866,474.75,2.11698,98.02671,,,,,,15.33,20.80818,24.79,0.59698,99.99724,,,,,,,,,,,,,,,,100,
2018/8/13 0:00,X1A0418805AP-10-03,A04,A2018081315424065310000,580816,93.16582,QZ6352,2018/8/13 9:52,2018/8/13 15:36,ABPRBA28,2018/8/13 15:42,2.753,3.04754,5.006,0.09613,94.97672,,,,,,,,,,,1.51,2.34212,2.709,0.02237,98.7843,,,,,,,,,,,,,,,,,,,,,0,0,0,0,100,16.257,52.63973,79.129,4.79577,99.44079,0,4.00E-05,0.323,0.00209,99.85469,,,,,99.62312,1.61953,4.39738,5.89645,0.1322,99.94491,,,,,,,,,,,,,,,,,,,,,424.63,461.58353,479.51,2.56863,100,431.96,466.23385,481.95,1.98276,98.30032,,,,,,16.47,20.50666,27.64,0.55213,100,,,,,,,,,,,,,,,,100,
2018/12/8 0:00,X1A0418B28AP-14-01-03,A04,A2018120821365909670000,582005,96.65261,QZ6656,2018/12/8 14:03,2018/12/8 21:33,ABPRBW02,2018/12/8 21:36,2.719,3.01203,3.474,0.03648,98.40139,,,,,,,,,,,1.562,2.34236,2.515,0.01596,98.31995,,,,,,,,,,,,,,,,,,,,,0,0,0,0,100,14.401,53.48522,76.364,4.48614,97.1624,0,3.00E-05,3.637,0.00494,99.81547,,,,,98.43128,1.00723,4.40671,4.9433,0.1313,98.48919,,,,,,,,,,,,,,,,,,,,,428.31,461.25463,484.04,1.76544,98.39417,436.23,466.0165,487.16,1.78032,98.06668,,,,,,15.01,21.25121,32.32,0.54786,98.39348,,,,,,,,,,,,,,,,100,
2018/12/8 0:00,X1A0418B28BP-01-01,A04,A2018120822391982900000,580866,96.87449,QZ6656,2018/12/8 14:28,2018/12/8 22:34,ABPRB Y28,2018/12/8 22:39,2.828,2.98309,4.83,0.02506,98.04895,,,,,,,,,,,1.711,2.37092,2.568,0.01721,97.95943,,,,,,,,,,,,,,,,,,,,,0,0,0,0,100,13.4,55.9418,77.1,3.73587,98.38087,0,0.01895,4,0.22412,99.5598,,,,,98.14036,1.64403,4.72495,6.18831,0.35817,98.0913,,,,,,,,,,,,,,,,,,,,,420.6,459.25449,472,2.42056,98.11247,431.7,463.72396,474.2,2.21696,97.31057,,,,,,12.9,20.44972,27.4,0.98116,98.11247,,,,,,,,,,,,,,,,100,
2018/12/8 0:00,X1A0418B28BP-01-01-03,A04,A2018120822391982900000,580866,96.87449,QZ6656,2018/12/8 14:28,2018/12/8 22:34,ABPRB Y28,2018/12/8 22:39,2.828,2.98309,4.83,0.02506,98.04895,,,,,,,,,,,1.711,2.37092,2.568,0.01721,97.95943,,,,,,,,,,,,,,,,,,,,,0,0,0,0,100,13.4,55.9418,77.1,3.73587,98.38087,0,0.01895,4,0.22412,99.5598,,,,,98.14036,1.64403,4.72495,6.18831,0.35817,98.0913,,,,,,,,,,,,,,,,,,,,,420.6,459.25449,472,2.42056,98.11247,431.7,463.72396,474.2,2.21696,97.31057,,,,,,12.9,20.44972,27.4,0.98116,98.11247,,,,,,,,,,,,,,,,100,
2018/5/9 0:00,X1A0518421CY-05-02,A05,A2018051009205148620000,585602,94.22765,QZ6277,2018/5/9 21:49,2018/5/10 8:50,ABPRBY24,2018/5/10 9:20,2.78,3.20676,4.974,0.05054,97.97439,,,,,,,,,,,1.521,1.9293,2.541,0.04277,98.43631,,,,,,,,,,,,,,,,,,,,,0,0.02152,10,0.25587,99.65932,5.14,60.38216,80.51,6.50775,99.15796,0,0.00203,4.999,0.04429,99.27357,,,,,98.69194,1,3.59908,8.6,0.41481,97.71432,,,,,,,,,,,,,,,,,,,,,489.81,515.13587,529.36,2.56452,,490.69,520.85234,536.82,2.94857,95.4259,,,,,,23.2,29.54183,49.67,0.71902,98.41821,,,,,,,,,,,,,,,,100,
2018/6/7 0:00,X1A0518527DY-12-02,A05,A2018060803433273630000,584448,96.17571,QZ6786,2018/6/7 21:11,2018/6/8 3:31,ABPRBQ26,2018/6/8 3:43,2.777,3.19806,5.004,0.04475,98.85139,,,,,,,,,,,1.5,1.93107,2.595,0.03182,99.14928,,,,,,,,,,,,,,,,,,,,,0,0.0113,10,0.07132,99.77671,11.011,57.49056,71.534,5.05307,99.55941,0,0.00191,4.932,0.04514,99.4985,,,,,99.17734,2.6,3.95,10.35,0.34493,99.447,,,,,,,,,,,,,,,,,,,,,488.26,515.05163,522.89,2.28578,,495.64,522.8935,531.83,2.55926,97.73872,,,,,,25.07,28.77847,33.26,0.51422,99.99726,,,,,,,,,,,,,,,,100,
2018/6/24 0:00,X1A0518528BY-14,A05,A2018062413250219360000,570543,94.54204,QZ5818,2018/6/24 6:23,2018/6/24 12:57,ABPRB P21,2018/6/24 13:25,2.816,3.21636,5.004,0.03962,99.71571,,,,,,,,,,,1.5,1.95206,2.706,0.04108,99.66383,,,,,,,,,,,,,,,,,,,,,0,0.01333,1.567,0.03753,99.45403,5,56.45763,87.8,5.3753,99.65542,0,0.0113,4,0.10953,99.16658,,,,,99.17289,1.033,3.60795,5.068,0.21467,99.61265,,,,,,,,,,,,,,,,,,,,,499.2,517.93848,527.1,2.68423,,500.4,522.48344,535.9,3.24127,95.93265,,,,,,26.7,29.20966,35.5,0.49232,99.79038,,,,,,,,,,,,,,,,100,
2018/6/24 0:00,X1A0518528BY-14-01,A05,A2018062413250219360000,570543,94.54204,QZ5818,2018/6/24 6:23,2018/6/24 12:57,ABPRB P21,2018/6/24 13:25,2.816,3.21636,5.004,0.03962,99.71571,,,,,,,,,,,1.5,1.95206,2.706,0.04108,99.66383,,,,,,,,,,,,,,,,,,,,,0,0.01333,1.567,0.03753,99.45403,5,56.45763,87.8,5.3753,99.65542,0,0.0113,4,0.10953,99.16658,,,,,99.17289,1.033,3.60795,5.068,0.21467,99.61265,,,,,,,,,,,,,,,,,,,,,499.2,517.93848,527.1,2.68423,,500.4,522.48344,535.9,3.24127,95.93265,,,,,,26.7,29.20966,35.5,0.49232,99.79038,,,,,,,,,,,,,,,,100,
2018/6/25 0:00,X1A0518613BY-14,A05,A2018062508285667890000,581904,90.04991,QZ6159,2018/6/25 1:56,2018/6/25 8:02,ABPRBYQ24,2018/6/25 8:28,2.91,3.24063,5.007,0.1241,94.20678,,,,,,,,,,,1.502,1.94703,2.709,0.03835,98.07047,,,,,,,,,,,,,,,,,,,,,0,0.0404,7.161,0.26941,96.63347,12.726,55.50279,85.272,4.97704,99.00293,0,0.00163,5.008,0.03405,99.4738,,,,,98.58121,1.702,3.54444,8.794,0.32898,99.6343,,,,,,,,,,,,,,,,,,,,,489.99,516.34662,525.82,2.53948,,497.63,524.65945,535.62,2.81862,98.01204,,,,,,25.39,28.71298,31.75,0.51988,100,,,,,,,,,,,,,,,,100,
2018/7/8 0:00,X1A0518627AY-13,A05,A2018070816071215600000,567193,95.40615,QZ5818,2018/7/8 9:49,2018/7/8 15:53,ABPRB P29,2018/7/8 16:07,2.901,3.13141,4.884,0.04741,99.37764,,,,,,,,,,,1.506,1.96369,2.707,0.03188,99.16378,,,,,,,,,,,,,,,,,,,,,0,0.04113,1.568,0.15119,100,5.3,57.20813,90,4.54527,99.62852,0,0.01066,4,0.09861,99.14685,,,,,99.36212,1.037,4.04551,5.408,0.25883,99.69887,,,,,,,,,,,,,,,,,,,,,499.2,516.48545,528.1,2.34731,99.7671,499.8,520.41285,535.3,2.84374,96.53187,,,,,,26,28.18693,35.3,0.55267,99.87271,,,,,,,,,,,,,,,,100,
2018/7/27 0:00,X1A0518711CY-02-03,A05,A2018072805341978540000,582096,96.1819,QZ6656,2018/7/27 22:35,2018/7/28 5:05,ABPRBX24,2018/7/28 5:34,2.573,2.9943,4.562,0.03401,99.32228,,,,,,,,,,,1.507,2.25499,2.462,0.02238,99.30441,,,,,,,,,,,,,,,,,,,,,0,0.00654,0.049,0.00127,100,13.392,52.85021,77.114,3.45741,99.59543,0,0.0007,4.945,0.02312,99.66518,,,,,99.38326,1.22256,4.1942,7.00165,0.27584,99.86806,,,,,,,,,,,,,,,,,,,,,423.34,463.95025,471.98,3.19122,100,431.6,468.6574,475.81,3.00592,97.06715,,,,,,15.52,21.98318,28.55,0.87488,100,,,,,,,,,,,,,,,,100,
2018/8/1 0:00,X1X0423531AY-04,X04,A2018080121152759750000,583466,96.34889,QZ6574,2018/8/1 10:18,2018/8/1 20:25,ABPRB M08,2018/8/1 21:15,2.773,2.98,4.634,0.02262,98.46264,,,,,,,,,,,1.672,2.16137,2.556,0.04,98.47223,,,,,,,,,,,,,,,,,,,,,0,0.0092,0.049,0.00466,100,5,48.63844,79.5,4.09952,99.46732,0,0.00687,0.199,0.01131,99.02445,,,,,98.77628,1.00315,4.0037,5.29844,0.1039,98.98212,,,,,,,,,,,,,,,,,,,,,431.6,463.64883,478.2,1.92753,98.98537,439.2,467.48048,480.5,1.69674,97.69464,,,,,,16.3,21.28528,26.5,0.53505,99.13225,,,,,,,,,,,,,,,,100,
2018/9/22 0:00,X1A0518824DP-12-01,A05,A2018092206444451270000,131632,99.33223,QZ7188,2018/9/22 5:18,2018/9/22 6:39,ABPRBO31,2018/9/22 6:44,2.799,3.13553,3.795,0.07095,99.68853,,,,,,,,,,,1.67,1.95715,2.087,0.02673,99.68777,,,,,,,,,,,,,,,,,,,,,0,0,0,0,100,19.741,54.36943,90,4.63334,99.69916,0,7.00E-05,0.805,0.00269,99.9924,,,,,99.73563,2.773,4.0894,4.588,0.16157,100,,,,,,,,,,,,,,,,,,,,,506.79,516.34153,518.81,1.73666,100,510.01,523.48415,527,2.38279,99.91491,,,,,,26.88,29.83704,35.63,0.60905,100,,,,,,,,,,,,,,,,100,
2018/9/19 0:00,X1A0518910CP-09-01-03,A05,A2018091916562589640000,577776,95.15141,QZ5453,2018/9/19 11:00,2018/9/19 16:31,ABPRBE56,2018/9/19 16:56,2.719,3.09601,5.009,0.14772,97.82009,,,,,,,,,,,1.501,1.99283,2.709,0.05196,97.77786,,,,,,,,,,,,,,,,,,,,,0,0,0,0,,16.096,55.91222,90,2.58602,99.60452,0,1.00E-05,1.915,0.00283,99.9396,,,,,99.74436,1.218,3.8334,6.479,0.28331,99.87261,,,,,,,,,,,,,,,,,,,,,474.17,514.50508,524.54,2.47786,99.532,482.02,521.13363,534.92,2.94802,98.84523,,,,,,25.68,28.6128,34.29,0.51696,99.94462,,,,,,,,,,,,,,,,100,
2018/11/5 0:00,X1A0518A24AP-03-01-01,A05,A2018110520595110480000,580116,90.97318,QZ6920,2018/11/5 13:09,2018/11/5 20:51,ABPRBR57,2018/11/5 20:59,2.641,3.0891,4.87,0.05259,95.07443,,,,,,,,,,,1.5,1.9686,2.709,0.04589,95.55503,,,,,,,,,,,,,,,,,,,,,0,0,0,0,100,5.029,56.27287,90,4.06139,99.34617,0,9.00E-05,3.649,0.01279,99.92984,,,,,99.61904,1.004,3.708,8.866,0.3787,94.86516,,,,,,,,,,,,,,,,,,,,,481.68,513.25587,520.91,2.14404,96.2442,488.26,519.50148,530.15,2.59467,95.50418,,,,,,23.09,30.32281,45.69,0.89087,96.67601,,,,,,,,,,,,,,,,100,
2018/11/28 0:00,X1A0518B14DP-02-01-02,A05,A2018112904362117250000,576866,97.71403,QZ7216,2018/11/28 15:15,2018/11/29 4:33,ABPRB G28,2018/11/29 4:36,2.845,3.07354,4.991,0.04401,99.27973,,,,,,,,,,,1.516,1.97494,2.225,0.03429,99.26898,,,,,,,,,,,,,,,,,,,,,0,0,0,0,100,9.953,54.06606,67.498,4.04099,98.9599,0,0.00159,4.887,0.05725,99.81868,,,,,99.31215,1,4.10551,10.2,0.37083,99.05992,,,,,,,,,,,,,,,,,,,,,487.62,519.34515,525.24,2.11301,99.21958,487.34,519.3366,527.06,2.45911,98.3504,,,,,,21.07,29.23139,49.19,0.59793,99.27002,,,,,,,,,,,,,,,,100,
2018/11/28 0:00,X1A0518B14DP-02-01-03,A05,A2018112904362117250000,576866,97.71403,QZ7216,2018/11/28 15:15,2018/11/29 4:33,ABPRB G28,2018/11/29 4:36,2.845,3.07354,4.991,0.04401,99.27973,,,,,,,,,,,1.516,1.97494,2.225,0.03429,99.26898,,,,,,,,,,,,,,,,,,,,,0,0,0,0,100,9.953,54.06606,67.498,4.04099,98.9599,0,0.00159,4.887,0.05725,99.81868,,,,,99.31215,1,4.10551,10.2,0.37083,99.05992,,,,,,,,,,,,,,,,,,,,,487.62,519.34515,525.24,2.11301,99.21958,487.34,519.3366,527.06,2.45911,98.3504,,,,,,21.07,29.23139,49.19,0.59793,99.27002,,,,,,,,,,,,,,,,100,
2018/12/9 0:00,X1A0518B30AP-12-01-03,A05,A2018121007293503530000,582158,97.43901,QZ6556,2018/12/9 21:44,2018/12/10 7:25,ABPRBQ30,2018/12/10 7:29,2.854,3.10155,4.314,0.06704,98.98498,,,,,,,,,,,1.528,1.98154,2.239,0.02764,98.90837,,,,,,,,,,,,,,,,,,,,,0,0,0,0,100,12.399,54.73858,90,3.22773,98.32142,0,0.0005,0.309,0.00533,99.65284,,,,,98.94049,1,3.86382,7.651,0.18772,98.8802,,,,,,,,,,,,,,,,,,,,,479.84,514.65208,534.53,1.87127,98.76254,486.69,521.1583,543.63,2.31003,98.45179,,,,,,21.76,29.08582,44.9,0.6139,98.94736,,,,,,,,,,,,,,,,100,
2018/6/25 0:00,X1A0618614AP-01,A06,A2018062510172192770000,580385,82.30468,qz6694,2018/6/25 3:30,2018/6/25 9:53,ABPRB T07,2018/6/25 10:17,2.728,3.0269,4.984,0.05028,98.56526,,,,,,,,,,,1.5,2.36203,2.707,0.02117,98.52529,,,,,,,,,,,,,,,,,,,,,0,0.01,0.049,0.00499,86.56357,5.1,52.39226,79.9,4.05953,99.43934,0,0.00711,4,0.09421,99.23068,,,,,99.32614,1.00009,4.15975,5.12495,0.17822,99.78273,,,,,,,,,,,,,,,,,,,,,419.3,461.17368,479.8,2.61526,,432.4,465.47529,482.2,2.32232,95.81467,,,,,,15.2,21.24436,37.3,0.81031,99.87319,,,,,,,,,,,,,,,,100,
